Syndrome_id,SYMBOL
Syndrome 1,RANBP10
Syndrome 1,RANBP6
Syndrome 1,RAPH1
Syndrome 1,RAPSN
Syndrome 1,RAVER2
Syndrome 1,RBCK1
Syndrome 1,RBM12
Syndrome 1,RBM19
Syndrome 1,RBM3
Syndrome 1,RBM38
Syndrome 1,RBM4B
Syndrome 1,RBMS2
Syndrome 1,RDH10
Syndrome 1,RECK
Syndrome 1,REEP3
Syndrome 1,REEP6
Syndrome 1,RELN
Syndrome 1,REN
Syndrome 1,RESF1
Syndrome 1,RFFL
Syndrome 1,RFK
Syndrome 1,RFPL3S
Syndrome 1,RFWD3
Syndrome 1,RFXAP
Syndrome 1,RHBDD2
Syndrome 1,RHBDD3
Syndrome 1,RHOT1
Syndrome 1,RILPL2
Syndrome 1,RINT1
Syndrome 1,RIPPLY3
Syndrome 1,RMND1
Syndrome 1,RNF112
Syndrome 1,RNF14
Syndrome 1,RNF146
Syndrome 1,RNF213
Syndrome 1,RNF24
Syndrome 1,RPAP1
Syndrome 1,RPL18A
Syndrome 1,RPP40
Syndrome 1,RRM1
Syndrome 1,RSL1D1
Syndrome 1,RUSF1
Syndrome 1,RWDD2A
Syndrome 1,RWDD2B
Syndrome 1,RXRB
Syndrome 1,S100A4
Syndrome 1,SAFB
Syndrome 1,SAFB2
Syndrome 1,SAMD7
Syndrome 1,SAP30L
Syndrome 1,SAPCD2
Syndrome 1,SART1
Syndrome 1,SCFD2
Syndrome 1,SCG5
Syndrome 1,SCLT1
Syndrome 1,SCN5A
Syndrome 1,SCP2
Syndrome 1,SCUBE3
Syndrome 1,SDHA
Syndrome 1,SDR16C5
Syndrome 1,SDR9C7
Syndrome 1,SEC11A
Syndrome 1,SEC11C
Syndrome 1,SELENOO
Syndrome 1,SEMA3D
Syndrome 1,SEMA3E
Syndrome 1,SEMA4A
Syndrome 1,SEMA4C
Syndrome 1,SEMA4F
Syndrome 1,SEMA5A
Syndrome 1,SEMA5B
Syndrome 1,SEMA6C
Syndrome 1,SEMA6D
Syndrome 1,SEMA7A
Syndrome 1,SENP7
Syndrome 1,SEPSECS
Syndrome 1,SERINC2
Syndrome 1,SETD5
Syndrome 1,SETDB2
Syndrome 1,SF3B4
Syndrome 1,SFT2D2
Syndrome 1,SH3RF3
Syndrome 1,SHMT1
Syndrome 1,SI
Syndrome 1,SIRT1
Syndrome 1,SLC12A2
Syndrome 1,SLC12A3
Syndrome 1,SLC12A8
Syndrome 1,SLC12A9
Syndrome 1,SLC17A5
Syndrome 1,SLC17A9
Syndrome 1,SLC18B1
Syndrome 1,SLC20A1
Syndrome 1,SLC22A15
Syndrome 1,SLC25A13
Syndrome 1,SLC25A15
Syndrome 1,SLC25A21
Syndrome 1,SLC25A24
Syndrome 1,SLC25A43
Syndrome 1,SLC25A45
Syndrome 1,SLC25A46
Syndrome 1,SLC35A1
Syndrome 1,SLC35A2
Syndrome 1,SLC35F5
Syndrome 1,SLC35G2
Syndrome 1,SLC36A1
Syndrome 1,SLC37A2
Syndrome 1,SLC37A4
Syndrome 1,SLC38A1
Syndrome 1,SLC38A9
Syndrome 1,SLC40A1
Syndrome 1,SLC41A2
Syndrome 1,SLC44A1
Syndrome 1,SLC44A2
Syndrome 1,SLC44A3
Syndrome 1,SLC44A5
Syndrome 1,SLC49A4
Syndrome 1,SLC4A11
Syndrome 1,SLC52A3
Syndrome 1,SLC66A3
Syndrome 1,SLC6A2
Syndrome 1,SLC6A4
Syndrome 1,SLC7A13
Syndrome 1,SLC7A14
Syndrome 1,SLC7A2
Syndrome 1,SLC7A3
Syndrome 1,SLC7A4
Syndrome 1,SLC7A5
Syndrome 1,SLC7A6
Syndrome 1,SLC7A6OS
Syndrome 1,SLC7A7
Syndrome 1,SLC7A9
Syndrome 1,SLC9A6
Syndrome 1,SLC9A8
Syndrome 1,SLX4IP
Syndrome 1,SMC3
Syndrome 1,SMG9
Syndrome 1,SMIM20
Syndrome 1,SMIM29
Syndrome 1,SMPD1
Syndrome 1,SMURF1
Syndrome 1,SNAI2
Syndrome 1,SNED1
Syndrome 1,SNHG32
Syndrome 1,SNORC
Syndrome 1,SNTB1
Syndrome 1,SNX14
Syndrome 1,SOCS4
Syndrome 1,SOX30
Syndrome 1,SP140L
Syndrome 1,SP5
Syndrome 1,SPA17
Syndrome 1,SPAST
Syndrome 1,SPATA18
Syndrome 1,SPHK2
Syndrome 1,SPIN3
Syndrome 1,SPINK1
Syndrome 1,SPOCD1
Syndrome 1,SPRTN
Syndrome 1,SPRY1
Syndrome 1,SRC
Syndrome 1,SRGAP3
Syndrome 1,SRPX
Syndrome 1,SRPX2
Syndrome 1,SS18L2
Syndrome 1,SSR3
Syndrome 1,SSUH2
Syndrome 1,ST14
Syndrome 1,ST7L
Syndrome 1,STARD7
Syndrome 1,STAT4
Syndrome 1,STBD1
Syndrome 1,STEAP2
Syndrome 1,STIM1
Syndrome 1,STK16
Syndrome 1,STN1
Syndrome 1,STRBP
Syndrome 1,STT3B
Syndrome 1,SULT1E1
Syndrome 1,SUMO4
Syndrome 1,SUV39H1
Syndrome 1,SYNC
Syndrome 1,SYNE4
Syndrome 1,SYTL1
Syndrome 1,TAB3
Syndrome 1,TAC4
Syndrome 1,TADA1
Syndrome 1,TAF1A
Syndrome 1,TAF3
Syndrome 1,TAF7
Syndrome 1,TAFA4
Syndrome 1,TAFA5
Syndrome 1,TBC1D7
Syndrome 1,TBC1D8
Syndrome 1,TBC1D8B
Syndrome 1,TBCK
Syndrome 1,TCEAL8
Syndrome 1,TCF12
Syndrome 1,TCFL5
Syndrome 1,TCP11L1
Syndrome 1,TCTA
Syndrome 1,TDGF1
Syndrome 1,TDRD3
Syndrome 1,TEFM
Syndrome 1,TENT5A
Syndrome 1,TENT5B
Syndrome 1,TERF2
Syndrome 1,TET1
Syndrome 1,TEX19
Syndrome 1,TEX9
Syndrome 1,TGFA
Syndrome 1,THAP10
Syndrome 1,THAP2
Syndrome 1,THOC1
Syndrome 1,TIFA
Syndrome 1,TIGD1
Syndrome 1,TIGD2
Syndrome 1,TIMM17A
Syndrome 1,TLK1
Syndrome 1,TM2D3
Syndrome 1,TM7SF2
Syndrome 1,TM7SF3
Syndrome 1,TMBIM4
Syndrome 1,TMC7
Syndrome 1,TMED6
Syndrome 1,TMED7
Syndrome 1,TMEM117
Syndrome 1,TMEM126A
Syndrome 1,TMEM126B
Syndrome 1,TMEM128
Syndrome 1,TMEM131L
Syndrome 1,TMEM135
Syndrome 1,TMEM138
Syndrome 1,TMEM165
Syndrome 1,TMEM187
Syndrome 1,TMEM192
Syndrome 1,TMEM41B
Syndrome 1,TMEM50B
Syndrome 1,TMEM54
Syndrome 1,TMEM60
Syndrome 1,TMEM65
Syndrome 1,TMEM67
Syndrome 1,TMEM68
Syndrome 1,TMEM9B
Syndrome 1,TMPRSS11A
Syndrome 1,TMPRSS11B
Syndrome 1,TMPRSS11D
Syndrome 1,TMPRSS11E
Syndrome 1,TMPRSS11F
Syndrome 1,TMPRSS12
Syndrome 1,TMPRSS13
Syndrome 1,TMPRSS15
Syndrome 1,TMPRSS2
Syndrome 1,TMPRSS3
Syndrome 1,TMPRSS4
Syndrome 1,TMPRSS5
Syndrome 1,TMPRSS6
Syndrome 1,TMPRSS7
Syndrome 1,TMPRSS9
Syndrome 1,TNFRSF14
Syndrome 1,TNFRSF25
Syndrome 1,TNFSF4
Syndrome 1,TNNI2
Syndrome 1,TOP1
Syndrome 1,TOR1AIP1
Syndrome 1,TOR2A
Syndrome 1,TP53
Syndrome 1,TPI1
Syndrome 1,TPM1
Syndrome 1,TPSAB1
Syndrome 1,TPSD1
Syndrome 1,TPSG1
Syndrome 1,TRAM1L1
Syndrome 1,TRAPPC11
Syndrome 1,TRIM10
Syndrome 1,TRIM11
Syndrome 1,TRIM4
Syndrome 1,TRIM47
Syndrome 1,TRIM58
Syndrome 1,TRIM59
Syndrome 1,TRIM66
Syndrome 1,TRIM69
Syndrome 1,TRIML2
Syndrome 1,TRIP12
Syndrome 1,TRMT61B
Syndrome 1,TRMU
Syndrome 1,TRPV5
Syndrome 1,TRPV6
Syndrome 1,TSC1
Syndrome 1,TSFM
Syndrome 1,TSHZ1
Syndrome 1,TSPAN3
Syndrome 1,TSPAN4
Syndrome 1,TSPAN5
Syndrome 1,TSPYL2
Syndrome 1,TSPYL4
Syndrome 1,TTC14
Syndrome 1,TTC27
Syndrome 1,TTC30B
Syndrome 1,TTC33
Syndrome 1,TTC7B
Syndrome 1,TTYH3
Syndrome 1,TUBGCP3
Syndrome 1,TUBGCP6
Syndrome 1,TXNDC15
Syndrome 1,TYW3
Syndrome 1,UBAP1L
Syndrome 1,UBASH3B
Syndrome 1,UBE3B
Syndrome 1,UBE3D
Syndrome 1,UBR4
Syndrome 1,UCHL3
Syndrome 1,UFD1
Syndrome 1,UFM1
Syndrome 1,UFSP2
Syndrome 1,UNC50
Syndrome 1,USP35
Syndrome 1,USP43
Syndrome 1,USP46
Syndrome 1,USP6NL
Syndrome 1,UTP18
Syndrome 1,VANGL1
Syndrome 1,VPS16
Syndrome 1,VPS36
Syndrome 1,VSIG10L
Syndrome 1,VSIG2
Syndrome 1,VSIG4
Syndrome 1,WASHC5
Syndrome 1,WBP1L
Syndrome 1,WDFY1
Syndrome 1,WDR41
Syndrome 1,WDR44
Syndrome 1,WDR47
Syndrome 1,WDR53
Syndrome 1,WDSUB1
Syndrome 1,WEE1
Syndrome 1,WWTR1
Syndrome 1,YAE1
Syndrome 1,ZBED3
Syndrome 1,ZBED5
Syndrome 1,ZBTB14
Syndrome 1,ZBTB2
Syndrome 1,ZC2HC1C
Syndrome 1,ZC3H6
Syndrome 1,ZC3H7A
Syndrome 1,ZCCHC7
Syndrome 1,ZDHHC2
Syndrome 1,ZDHHC23
Syndrome 1,ZFP37
Syndrome 1,ZFP41
Syndrome 1,ZFP69
Syndrome 1,ZFP69B
Syndrome 1,ZFPL1
Syndrome 1,ZFYVE16
Syndrome 1,ZMAT3
Syndrome 1,ZMYM6
Syndrome 1,ZNF112
Syndrome 1,ZNF138
Syndrome 1,ZNF184
Syndrome 1,ZNF189
Syndrome 1,ZNF211
Syndrome 1,ZNF225
Syndrome 1,ZNF227
Syndrome 1,ZNF23
Syndrome 1,ZNF248
Syndrome 1,ZNF280A
Syndrome 1,ZNF30
Syndrome 1,ZNF362
Syndrome 1,ZNF385B
Syndrome 1,ZNF439
Syndrome 1,ZNF440
Syndrome 1,ZNF441
Syndrome 1,ZNF468
Syndrome 1,ZNF513
Syndrome 1,ZNF521
Syndrome 1,ZNF552
Syndrome 1,ZNF555
Syndrome 1,ZNF557
Syndrome 1,ZNF559
Syndrome 1,ZNF565
Syndrome 1,ZNF57
Syndrome 1,ZNF580
Syndrome 1,ZNF581
Syndrome 1,ZNF594
Syndrome 1,ZNF600
Syndrome 1,ZNF624
Syndrome 1,ZNF652
Syndrome 1,ZNF684
Syndrome 1,ZNF700
Syndrome 1,ZNF708
Syndrome 1,ZNF711
Syndrome 1,ZNF75A
Syndrome 1,ZNF788P
Syndrome 1,ZNF789
Syndrome 1,ZNF850
Syndrome 1,ZNF875
Syndrome 1,ZNRD2
Syndrome 1,ZNRF3
Syndrome 1,ZSCAN21
Syndrome 1,ZSCAN4
Syndrome 1,ZSWIM5
Syndrome 1,ZSWIM6
Syndrome 1,ZXDB
